id.exposure,gene,cell_type,method,nsnp,b,se,pval,fdr,or,or_lci,or_uci
CD8 ET|HELLS,HELLS,CD8 ET,Wald ratio,1,-0.0942141646551219,0.0745392409314424,0.206246572102649,0.736401059603348,0.91008783272118,0.786383197381804,1.05325223888908
CD8 ET|C10orf32,C10orf32,CD8 ET,Wald ratio,1,0.0914175264041849,0.0845069646604727,0.27935249304075,0.785285271094318,1.09572640446933,0.928471006980786,1.2931113028025
CD8 ET|RGS10,RGS10,CD8 ET,Wald ratio,1,0.445158310651996,0.260911694100541,0.0879774273768973,0.577247403462578,1.56073725760874,0.935916880076315,2.6026892335668
CD8 ET|ROBO3,ROBO3,CD8 ET,Wald ratio,1,-0.0651745884123813,0.130399236411513,0.617210239979784,0.920942403918084,0.936903876537277,0.725599483664866,1.20974296927147
CD8 ET|INTS5,INTS5,CD8 ET,Wald ratio,1,-0.000513617319868298,0.123274320073491,0.996675656829613,0.998654444194699,0.999486514558928,0.784953118480594,1.27265344804137
CD8 ET|PRDX5,PRDX5,CD8 ET,Wald ratio,1,-0.0263347478457292,0.0533899676009579,0.621834016400278,0.920942403918084,0.974008987620499,0.877236122168472,1.08145741379231
CD8 ET|RP11-326C3.11,RP11-326C3.11,CD8 ET,Wald ratio,1,0.0183005483578073,0.0385965311933312,0.635392888439816,0.922023522988105,1.01846902958992,0.944264791422379,1.09850454412405
CD8 ET|CD48,CD48,CD8 ET,Wald ratio,1,-0.153439679577981,0.123416472919968,0.213769306580306,0.743578974057232,0.857752502631317,0.673453743339259,1.09248684567732
CD8 ET|BRK1,BRK1,CD8 ET,Wald ratio,1,0.0368673474027877,0.170778684960468,0.829082908067581,0.972875974594206,1.03755537729342,0.742406104327741,1.45004352021769
CD8 ET|ASNSD1,ASNSD1,CD8 ET,Wald ratio,1,-0.0187722274311971,0.108264220395516,0.862342748646848,0.977193169905854,0.981402873440494,0.793763199671257,1.21339916034928
CD8 ET|CALHM2,CALHM2,CD8 ET,Wald ratio,1,0.480330581097491,0.301712675650232,0.111381724603317,0.607866426958278,1.61660873415755,0.894915245302938,2.9203031382819
CD8 ET|NEAT1,NEAT1,CD8 ET,Wald ratio,1,-0.0314905503251611,0.141504037990728,0.823892208757386,0.972051976497342,0.969000113146464,0.734299375652573,1.27871716960593
CD8 ET|MEAF6,MEAF6,CD8 ET,Wald ratio,1,0.346797292360041,0.213335659169574,0.10403592788436,0.602065382324533,1.41452996027677,0.931144690590665,2.14885509066411
CD8 ET|PRKCB,PRKCB,CD8 ET,Wald ratio,1,0.00526602469622576,0.162059769098951,0.974077832336644,0.997176417420348,1.00527991457505,0.731709923642034,1.38113161239894
CD8 ET|RPS3A,RPS3A,CD8 ET,Wald ratio,1,0.178038815710819,0.116705888168965,0.12712592715211,0.638573237457277,1.19487170012906,0.950559305401683,1.50197717454987
CD8 ET|XXbac-BPG252P9.9,XXbac-BPG252P9.9,CD8 ET,Wald ratio,1,0.218718581749326,0.144330303465168,0.129670366065473,0.645683899910796,1.24448100773561,0.937846665417776,1.65137120568077
CD8 ET|R3HDM4,R3HDM4,CD8 ET,Wald ratio,1,0.261431692768863,0.0693574781452093,0.000163681911665911,0.00493513954300632,1.29878822191458,1.13370500593464,1.48790985005255
CD8 ET|MED16,MED16,CD8 ET,Wald ratio,1,0.204942380384057,0.054370939184797,0.00016368191166591,0.00493513954300632,1.22745433747804,1.10337684840138,1.36548465084847
CD8 ET|ZDHHC4,ZDHHC4,CD8 ET,Wald ratio,1,-0.0116456501829821,0.107637996704786,0.913842800907953,0.986191476700462,0.988421897932927,0.800422053363388,1.22057837388169
CD8 ET|YEATS4,YEATS4,CD8 ET,Wald ratio,1,0.0545494722340177,0.0578042254269433,0.345326292791627,0.830659149218441,1.0560647210024,0.942945483677271,1.18275416156252
CD8 ET|LAPTM5,LAPTM5,CD8 ET,Wald ratio,1,-0.213410390732483,0.160353719925537,0.183230896230722,0.701114576812219,0.807824545473118,0.589958147059079,1.10614710470894
CD8 ET|C1orf86,C1orf86,CD8 ET,Wald ratio,1,0.0496791635108448,0.114480710071557,0.664323104713146,0.92929634054634,1.05093386434937,0.839706352827461,1.31529550004875
CD8 ET|CCSER2,CCSER2,CD8 ET,Wald ratio,1,-0.142107479676443,0.101921740309582,0.163232962574091,0.674264713237118,0.867528009845141,0.710437649797172,1.05935383362739
CD8 ET|RPS25,RPS25,CD8 ET,Wald ratio,1,-0.0655245010549163,0.0527206197775637,0.213918368365532,0.743578974057232,0.936576099376067,0.844629747896135,1.03853172601062
CD8 ET|RP11-660L16.2,RP11-660L16.2,CD8 ET,Wald ratio,1,-0.0205162422831685,0.0696786011256711,0.768420883207173,0.958881461888935,0.979692783897676,0.854630300621775,1.12305630881902
CD8 ET|GIPC1,GIPC1,CD8 ET,Wald ratio,1,0.248420646181934,0.13242363819236,0.0606616045079235,0.517872888821576,1.28199908681052,0.988932021131176,1.66191570650435
CD8 ET|RP11-96H19.1,RP11-96H19.1,CD8 ET,Wald ratio,1,0.0204904067929295,0.0686257099194733,0.765258944777699,0.958881461888935,1.02070177639273,0.892243693565943,1.16765422254483
CD8 ET|CKB,CKB,CD8 ET,Wald ratio,1,-0.0281424593364915,0.139297439262301,0.839892161685942,0.974574546355263,0.972249850866379,0.739955344192505,1.2774686741958
CD8 ET|AKAP13,AKAP13,CD8 ET,Wald ratio,1,-0.0849649964017794,0.0988361208877813,0.389979074916913,0.851260368862113,0.918544436199132,0.756779163995547,1.1148878317656
CD8 ET|LA16c-358B7.3,LA16c-358B7.3,CD8 ET,Wald ratio,1,-0.00055426935313279,0.0723249171276554,0.993885390428188,0.998518953938116,0.999445884225749,0.867351375489287,1.15165791364809
CD8 ET|CCL4L2,CCL4L2,CD8 ET,Wald ratio,1,-0.132709593818568,0.149625508259874,0.375108521917432,0.849779056857577,0.875719369503224,0.653132284879994,1.17416399690613
CD8 ET|C17orf89,C17orf89,CD8 ET,Wald ratio,1,-0.0408678983504286,0.0823773840868837,0.619819764627778,0.920942403918084,0.959955933334456,0.816827315041799,1.12816427288168
CD8 ET|SLFN5,SLFN5,CD8 ET,Wald ratio,1,-0.158548940805428,0.0945114959101246,0.0934325398168779,0.584280195496822,0.853381197605759,0.709076774435943,1.0270530564287
CD8 ET|LPIN2,LPIN2,CD8 ET,Wald ratio,1,-0.0822680406800478,0.110192754027623,0.455315292420386,0.873153621278768,0.921025053425837,0.74211887587404,1.14306100628283
CD8 ET|FTCDNL1,FTCDNL1,CD8 ET,Wald ratio,1,-0.0106305178481041,0.0803168682542249,0.894701746004853,0.980311388381588,0.989425786415642,0.845310232774197,1.15811136416908
CD8 ET|AC016757.3,AC016757.3,CD8 ET,Wald ratio,1,0.0750661288274901,0.0867231953029819,0.386718848206225,0.850520998636732,1.07795543245656,0.909453568534134,1.27767700800329
CD8 ET|CAPG,CAPG,CD8 ET,Wald ratio,1,-0.0658588184612589,0.0762719656506578,0.387877202618306,0.850520998636732,0.936263038017528,0.80625769144852,1.08723114911677
CD8 ET|FGD5-AS1,FGD5-AS1,CD8 ET,Wald ratio,1,0.312644725106423,0.106353347659087,0.00328552209154935,0.0656931496094525,1.36703577125544,1.1098137003269,1.68387432894503
CD8 ET|DGKQ,DGKQ,CD8 ET,Wald ratio,1,0.0531712167999785,0.119972668338447,0.657625116788785,0.928315855184201,1.05461019664528,0.833622003028719,1.33418103508226
CD8 ET|SH3TC1,SH3TC1,CD8 ET,Wald ratio,1,0.0235496265277129,0.0803230523013405,0.769379678930901,0.959432321001741,1.02382910856954,0.874691911313365,1.19839457756088
CD8 ET|CPA5,CPA5,CD8 ET,Wald ratio,1,0.0239257129350613,0.0600616555542242,0.690370338150186,0.936739685997786,1.0242142291955,0.910469269198113,1.15216935131752
CD8 ET|C16orf13,C16orf13,CD8 ET,Wald ratio,1,-0.0722703710378174,0.122141925907479,0.554057015734836,0.900649111582967,0.930279341215255,0.73222418678098,1.1819053075759
CD8 ET|ZP3,ZP3,CD8 ET,Wald ratio,1,0.0174008659170736,0.0451626508525542,0.700020139141754,0.939755937071642,1.01755314295291,0.93135205153272,1.11173255809053
CD8 ET|VPS28,VPS28,CD8 ET,Wald ratio,1,0.0437138925328237,0.13788517908241,0.751219990186119,0.955830908637674,1.04468342039938,0.797286606273777,1.36884708744572
CD8 ET|LINC00339,LINC00339,CD8 ET,Wald ratio,1,-0.0534526839680962,0.07408782575593,0.470615906448612,0.876192989208186,0.947950793212655,0.819824634099403,1.0961011281878
CD8 ET|LRRIQ3,LRRIQ3,CD8 ET,Wald ratio,1,0.108983630856172,0.0778986598409929,0.16179987292572,0.672228849304493,1.11514409623795,0.957243247766641,1.29909127933332
CD8 ET|CDK5R1,CDK5R1,CD8 ET,Wald ratio,1,-0.283788245672071,0.125164862840244,0.0233709533678068,0.313179018851139,0.752926063179314,0.589128250152262,0.96226527325448
CD8 ET|GLTP,GLTP,CD8 ET,Wald ratio,1,0.0995744255195417,0.0991295557328377,0.315143567417255,0.814725257236359,1.10470068560294,0.909628045973616,1.34160727582381
CD8 ET|IL32,IL32,CD8 ET,Wald ratio,1,-0.100108612214641,0.113324158349611,0.377029481142421,0.849779056857577,0.904739146976912,0.724535903227361,1.12976171425924
CD8 ET|ZFP90,ZFP90,CD8 ET,Wald ratio,1,0.0929648918405189,0.120032705074061,0.438637326417375,0.862299273271022,1.0974232060828,0.867361694272728,1.38850689533723
CD8 ET|DUS3L,DUS3L,CD8 ET,Wald ratio,1,-0.157355595861689,0.142759203346749,0.270355240905658,0.785053284210781,0.854400183622984,0.645865736897125,1.13026536642439
CD8 ET|FAU,FAU,CD8 ET,Wald ratio,1,-0.169880926028908,0.0940934838444505,0.0710045495237287,0.537005986811172,0.843765281097601,0.701661521482961,1.01464855601748
CD8 ET|NCOA7,NCOA7,CD8 ET,Wald ratio,1,-0.0899479921692986,0.161984042425271,0.578696852823013,0.910956177062923,0.913978718085613,0.665353556750746,1.25550857681274
CD8 ET|UPK3BL,UPK3BL,CD8 ET,Wald ratio,1,-0.107051504970792,0.128163972849912,0.403565777653004,0.852525340419777,0.898479395643529,0.698896307541041,1.15505721762388
CD8 ET|CCDC88B,CCDC88B,CD8 ET,Wald ratio,1,0.0934098856564016,0.118795621221136,0.431687370874908,0.859947911620328,1.09791166129463,0.86985431799357,1.38576080048343
CD8 ET|NDUFS5,NDUFS5,CD8 ET,Wald ratio,1,0.0354763216455559,0.0473111668186815,0.453344500980248,0.871586922684192,1.03611311438404,0.944354583433889,1.13678739387804
CD8 ET|AKIRIN1,AKIRIN1,CD8 ET,Wald ratio,1,0.103582122127311,0.138136955357438,0.453344500980248,0.871586922684192,1.10913687430473,0.846058891265897,1.45401770330885
CD8 ET|ITCH,ITCH,CD8 ET,Wald ratio,1,-0.00125784694295694,0.0685389469452677,0.985357809453735,0.998518953938116,0.998742943814923,0.873196918788838,1.14233965598923
CD8 ET|DIS3L,DIS3L,CD8 ET,Wald ratio,1,-0.0835572642508328,0.105008712669352,0.42619628650047,0.858266468282685,0.919838411305532,0.748731871836156,1.13004766424347
CD8 ET|USF1,USF1,CD8 ET,Wald ratio,1,0.0554432635724118,0.134559035052754,0.680312508451391,0.934712144761919,1.05700904445401,0.811969545446974,1.37599756828632
CD8 ET|ZNF593,ZNF593,CD8 ET,Wald ratio,1,0.0168450972039353,0.0889975396847205,0.849876514390383,0.975764043567915,1.01698777587332,0.854199863325153,1.21079876113497
CD8 ET|SLC25A24,SLC25A24,CD8 ET,Wald ratio,1,0.209741366954472,0.143831548606877,0.144773540761058,0.662137949278546,1.23335903130035,0.93037414404335,1.63501373058284
CD8 ET|VAMP4,VAMP4,CD8 ET,Wald ratio,1,0.125029434949912,0.10547245310959,0.235850380400818,0.764175347669685,1.13318180772568,0.921551539763538,1.39341203823492
CD8 ET|SLC16A4,SLC16A4,CD8 ET,Wald ratio,1,0.145674007446,0.110486845244219,0.187345099884565,0.708888480539304,1.15681901219158,0.931573479345816,1.43652675461269
CD8 ET|RPS8,RPS8,CD8 ET,Wald ratio,1,-0.0495893981412796,0.0684145712621611,0.46855216352846,0.876192989208186,0.951620081267192,0.832200436587365,1.08817628453132
CD8 ET|FLVCR1-AS1,FLVCR1-AS1,CD8 ET,Wald ratio,1,-0.00793648146515055,0.0681513087221571,0.907292869046936,0.983116260555992,0.992094929252085,0.868043850524335,1.1338739950213
CD8 ET|CCT3,CCT3,CD8 ET,Wald ratio,1,0.0718098127657302,0.0931336786619609,0.440683087923877,0.862521922216799,1.07445097777068,0.895178447936927,1.28962544428204
CD8 ET|MARCH2,MARCH2,CD8 ET,Wald ratio,1,0.131525656802706,0.137352357952496,0.338275374655708,0.823259544085223,1.14056717065384,0.871373161741735,1.49292350038993
CD8 ET|GNLY,GNLY,CD8 ET,Wald ratio,1,0.0997771949604541,0.0481867939355783,0.0383930490071814,0.425233799353593,1.104924707855,1.00534531433315,1.21436743437578
CD8 ET|RP11-439L18.1,RP11-439L18.1,CD8 ET,Wald ratio,1,0.0707204185166326,0.132838938584209,0.594464792252611,0.916914996701886,1.07328111439147,0.827253665612432,1.39247778328864
CD8 ET|RPS12,RPS12,CD8 ET,Wald ratio,1,-0.198262324199119,0.210404761590791,0.346044134472797,0.830659149218441,0.820154678497117,0.542994734082739,1.2387849355427
CD8 ET|CNKSR3,CNKSR3,CD8 ET,Wald ratio,1,0.0471749570613299,0.0813161324580083,0.56181842028071,0.902779505305969,1.04830540146871,0.893861298840145,1.22943483085624
CD8 ET|NINJ1,NINJ1,CD8 ET,Wald ratio,1,-0.0170643452340466,0.0787048040051815,0.828352886557453,0.972826128721985,0.983080426059636,0.842547059717434,1.14705417692124
CD8 ET|SC5D,SC5D,CD8 ET,Wald ratio,1,0.0831994993947691,0.245990154941328,0.735195232798773,0.950534504779836,1.08675859460506,0.671030153887787,1.76004645410535
CD8 ET|FAR1,FAR1,CD8 ET,Wald ratio,1,-0.0915369915651408,0.067603497521977,0.175727619359084,0.690701458021611,0.912527559704996,0.799283284926986,1.0418165410493
CD8 ET|MPZL3,MPZL3,CD8 ET,Wald ratio,1,-0.0704741784560328,0.122274632826033,0.564372035164225,0.904467645329521,0.931951803649586,0.733349811158231,1.18433815773946
CD8 ET|RPLP2,RPLP2,CD8 ET,Wald ratio,1,0.062521350779964,0.103926220443619,0.547444679259708,0.900649111582967,1.06451718694745,0.868338171850587,1.30501788133012
CD8 ET|AMICA1,AMICA1,CD8 ET,Wald ratio,1,-0.0787453856176792,0.122723104425374,0.521099901431961,0.896122798099973,0.924275228254285,0.726670112219844,1.17561556915397
CD8 ET|YBX3,YBX3,CD8 ET,Wald ratio,1,-0.0472634884509599,0.110578856336567,0.669074274637074,0.92929634054634,0.953836039696305,0.767975039609845,1.18467807376362
CD8 ET|VCL,VCL,CD8 ET,Wald ratio,1,-0.0544831710876191,0.0783299371119097,0.486704423424393,0.882783530479479,0.946974445273695,0.812199038276968,1.10411433372766
CD8 ET|DHX32,DHX32,CD8 ET,Wald ratio,1,0.00993448187696489,0.11178730533322,0.929185623477359,0.989070076619501,1.00998399266089,0.811258416265671,1.25738931637434
CD8 ET|CTA-29F11.1,CTA-29F11.1,CD8 ET,Wald ratio,1,-0.093199924712769,0.0623710780950132,0.135102156538624,0.652993756603348,0.911011348406256,0.806180805025798,1.02947337836756
CD8 ET|RP11-137H2.4,RP11-137H2.4,CD8 ET,Wald ratio,1,0.0662293920762124,0.0906771468165821,0.465153778017862,0.876192989208186,1.06847178801809,0.894493345257002,1.27628893813913
CD8 ET|RP11-430H10.1,RP11-430H10.1,CD8 ET,Wald ratio,1,0.213656096281472,0.107592861465906,0.0470574024478935,0.460885886700012,1.23819676109403,1.00277793915038,1.52888407226301
CD8 ET|HOXB-AS1,HOXB-AS1,CD8 ET,Wald ratio,1,0.0142891006934606,0.05693028260733,0.801819544671665,0.965558542056756,1.01439167788907,0.90728899414544,1.13413750504026
CD8 ET|PNMT,PNMT,CD8 ET,Wald ratio,1,0.353510696387864,0.0784610762720696,6.61996817403962e-06,0.000267121976813497,1.42405821914896,1.22106934471542,1.66079168255454
CD8 ET|IGFLR1,IGFLR1,CD8 ET,Wald ratio,1,0.258340143382302,0.122138190548216,0.034417479035375,0.399853219741253,1.29477915429224,1.01912996713243,1.64498455786441
CD8 ET|CDC14A,CDC14A,CD8 ET,Wald ratio,1,-0.0937684843348285,0.0725188574277412,0.196003420364448,0.722929120353921,0.910493531357196,0.789855355259469,1.04955732099958
CD8 ET|ZNF519,ZNF519,CD8 ET,Wald ratio,1,-0.13866556903902,0.146037451275423,0.342355897536604,0.829060925064716,0.870519108324428,0.653835836514059,1.15901190426974
CD8 ET|VIT,VIT,CD8 ET,Wald ratio,1,-0.074457875696941,0.112633703408086,0.508572471242488,0.889869324486719,0.928246574975466,0.744367857380817,1.15754824098063
CD8 ET|RP11-299J3.8,RP11-299J3.8,CD8 ET,Wald ratio,1,0.248063788823655,0.171153834695299,0.147236637791127,0.664755672159506,1.28154167762285,0.916312580731279,1.79234587194436
CD8 ET|XXbac-BPG252P9.10,XXbac-BPG252P9.10,CD8 ET,Wald ratio,1,1.53213479854158,0.156524706587542,1.2621157230226e-22,3.4248411655449e-20,4.62804623029547,3.40534540038449,6.28976194524459
CD8 ET|CAMLG,CAMLG,CD8 ET,Wald ratio,1,-0.165010868201467,0.157892376546634,0.29598393821502,0.79932713772929,0.847884489058393,0.622208566686356,1.15541338592369
CD8 ET|SERAC1,SERAC1,CD8 ET,Wald ratio,1,-0.047172822816607,0.182284150565605,0.795799358742477,0.965275148104301,0.95392252376642,0.667343910550316,1.36356707083534
CD8 ET|RP1-40E16.12,RP1-40E16.12,CD8 ET,Wald ratio,1,-0.201302478891432,0.140609580963708,0.152246512570632,0.666725649862628,0.81766506772133,0.620706298884531,1.07712160191257
CD8 ET|ORAI2,ORAI2,CD8 ET,Wald ratio,1,-0.109841204137039,0.0970652283253689,0.257793142731352,0.782659017323563,0.895976401346444,0.740752252530619,1.0837276687681
CD8 ET|SHFM1,SHFM1,CD8 ET,Wald ratio,1,0.0220723656732722,0.11995407841263,0.854008123275394,0.975764043567915,1.02231776250685,0.808125728476959,1.29328094714511
CD8 ET|REEP4,REEP4,CD8 ET,Wald ratio,1,-0.138518337466809,0.101981038006194,0.174376306005144,0.689890092100356,0.87064728565703,0.712909231330296,1.06328640829558
CD8 ET|MZT2A,MZT2A,CD8 ET,Wald ratio,1,-0.0528336971190982,0.0467549400924937,0.258470683607288,0.782659017323563,0.948537743925797,0.865477951378828,1.03956877262841
CD8 ET|CCDC146,CCDC146,CD8 ET,Wald ratio,1,0.0591389313816105,0.0934312175611,0.526754816416317,0.896122798099973,1.06092262594791,0.883391982988413,1.27413066897051
CD8 ET|GREM2,GREM2,CD8 ET,Wald ratio,1,-0.043262544788124,0.157490915809526,0.78354775462471,0.96271115898849,0.957659928435499,0.703318986468084,1.3039780756334
CD8 ET|TSPAN32,TSPAN32,CD8 ET,Wald ratio,1,-0.0529281701516168,0.0699524892352319,0.449271406812447,0.869430548936239,0.948448136921459,0.826930150317047,1.08782327997703
CD8 ET|MRPL42,MRPL42,CD8 ET,Wald ratio,1,-0.0540901592969956,0.155878466871388,0.72858972208703,0.950534504779836,0.947346690539705,0.697947108858705,1.28586498989025
CD8 ET|KLRG1,KLRG1,CD8 ET,Wald ratio,1,0.0725980255291634,0.0562873205587781,0.197128502573967,0.723022755366562,1.07529820759986,0.962977605134909,1.20071975620397
CD8 ET|A2M-AS1,A2M-AS1,CD8 ET,Wald ratio,1,0.0653798441088037,0.0506908585545051,0.197128502573967,0.723022755366562,1.06756445544819,0.966596405137313,1.17907935564325
CD8 ET|RP11-596D21.1,RP11-596D21.1,CD8 ET,Wald ratio,1,0.0479685270122752,0.0755148734343599,0.525285207754652,0.896122798099973,1.04913763530894,0.904800659835735,1.21649975147173
CD8 ET|RP5-1021I20.1,RP5-1021I20.1,CD8 ET,Wald ratio,1,0.0897176070337855,0.105348919174516,0.394423135622865,0.852525340419777,1.09386534020747,0.889793136164378,1.34474107955599
CD8 ET|RP11-473I1.5,RP11-473I1.5,CD8 ET,Wald ratio,1,-0.123116683226804,0.0768873893962087,0.109319396130632,0.603229037944278,0.884160489842708,0.760472014753296,1.02796652162473
CD8 ET|FDFT1,FDFT1,CD8 ET,Wald ratio,1,-0.108218431278334,0.125948277111497,0.390214103150555,0.851260368862113,0.897431547899423,0.701119416779296,1.14871071017376
CD8 ET|TEN1,TEN1,CD8 ET,Wald ratio,1,-0.129141132100365,0.0910181554580529,0.155942680773017,0.669654175493097,0.878849922857068,0.735255870810791,1.05048761603787
CD8 ET|DYNLL2,DYNLL2,CD8 ET,Wald ratio,1,-0.0873117866471567,0.0995162164369588,0.380289828212034,0.849779056857577,0.916391332505858,0.753999502443545,1.11375812791699
CD8 ET|C19orf24,C19orf24,CD8 ET,Wald ratio,1,-0.00624369098891217,0.113952291375917,0.956304054772302,0.992636178008893,0.993775760345908,0.794859283337507,1.24247182181018
CD8 ET|CTC-241F20.3,CTC-241F20.3,CD8 ET,Wald ratio,1,-0.11685234085223,0.139335210249605,0.401670309220204,0.852525340419777,0.889716558253293,0.677091166305707,1.16911221623098
CD8 ET|TRAPPC12-AS1,TRAPPC12-AS1,CD8 ET,Wald ratio,1,0.0855332803198289,0.0862921134033281,0.321584889591572,0.818959507313726,1.08929781292043,0.919799781019211,1.29003044979901
CD8 ET|CHPF,CHPF,CD8 ET,Wald ratio,1,-0.0384185498743333,0.133089674833806,0.772836490223478,0.960394727566068,0.962310081824957,0.741356018281123,1.24911738860505
CD8 ET|SPTBN1,SPTBN1,CD8 ET,Wald ratio,1,-0.241339042913233,0.128635571651666,0.0606353097048812,0.517872888821576,0.785575237515177,0.610507461625975,1.01084506347133
CD8 ET|ARHGAP15,ARHGAP15,CD8 ET,Wald ratio,1,-0.118237059441346,0.174748830517576,0.498652513012942,0.885782646805743,0.888485403793991,0.630813661154836,1.25140966558936
CD8 ET|B4GALT4,B4GALT4,CD8 ET,Wald ratio,1,-0.116597409120849,0.152790573079003,0.445392352551846,0.86905266941164,0.889943404149806,0.659636118007511,1.20066085068545
CD8 ET|SLC25A26,SLC25A26,CD8 ET,Wald ratio,1,-0.178768616521364,0.15633509610208,0.252832556689642,0.779003149119181,0.836299382872123,0.615583054080148,1.13615320167867
CD8 ET|AC022498.1,AC022498.1,CD8 ET,Wald ratio,1,-0.10305339166487,0.211912233514286,0.62675289857524,0.921782998945864,0.902078808706288,0.595471726827793,1.36655720239139
CD8 ET|DZIP3,DZIP3,CD8 ET,Wald ratio,1,0.049759257201482,0.0740560451598074,0.501638759460005,0.886167111390007,1.05101804089215,0.909017810659548,1.21520052668636
CD8 ET|ARHGEF26,ARHGEF26,CD8 ET,Wald ratio,1,0.325114067797762,0.197625971683302,0.099949626949768,0.597178448941035,1.38418852831305,0.939664073034849,2.03900301915915
CD8 ET|HSPBAP1,HSPBAP1,CD8 ET,Wald ratio,1,0.00883125841942094,0.0816017027498049,0.913818048917243,0.986191476700462,1.00887036902924,0.859754772227196,1.18384852795704
CD8 ET|RPL9,RPL9,CD8 ET,Wald ratio,1,0.030781494398749,0.0859256773126862,0.720168245856665,0.949531577467273,1.0312601431485,0.871418589046573,1.22042092768557
CD8 ET|UFSP2,UFSP2,CD8 ET,Wald ratio,1,-0.164849056318415,0.159702025508441,0.301964869631619,0.803131780332675,0.848021697944893,0.620105889310732,1.15970645107836
CD8 ET|RP11-18H21.1,RP11-18H21.1,CD8 ET,Wald ratio,1,-0.000597907095827577,0.0726384473296757,0.993432466262355,0.998518953938116,0.999402271615001,0.86678070997759,1.15231556149311
CD8 ET|RHOH,RHOH,CD8 ET,Wald ratio,1,-0.242522040321921,0.131043432511421,0.0642127682608772,0.520461173469595,0.78464645352771,0.606914613172403,1.01442615430768
CD8 ET|AHI1,AHI1,CD8 ET,Wald ratio,1,-0.0603569242068853,0.0526613848041686,0.251740335172965,0.779003149119181,0.941428455005884,0.849104309663638,1.04379111707236
CD8 ET|HIST1H4I,HIST1H4I,CD8 ET,Wald ratio,1,-0.929976885746951,0.0980452527594409,2.41964752803932e-21,5.10680053278975e-19,0.394562830291304,0.32558048532499,0.478160805283175
CD8 ET|ACTA2,ACTA2,CD8 ET,Wald ratio,1,0.0315663548768878,0.0771991007417852,0.68261644681196,0.934801191901986,1.03206985619186,0.887147621585566,1.20066622751707
CD8 ET|RP11-383H13.1,RP11-383H13.1,CD8 ET,Wald ratio,1,0.225265762880081,0.197124963957811,0.253139853788249,0.779317912918604,1.25265558131335,0.851207655657027,1.8434350243059
CD8 ET|AC090186.1,AC090186.1,CD8 ET,Wald ratio,1,-0.192078785727074,0.158667333403239,0.226058140523931,0.755316513500803,0.825241848651341,0.604673425534049,1.12626763473854
CD8 ET|C9orf78,C9orf78,CD8 ET,Wald ratio,1,-0.0171790936450235,0.0749967938390139,0.818818882607314,0.970438999097267,0.982967625614843,0.848595363809121,1.13861728948147
CD8 ET|RPS6,RPS6,CD8 ET,Wald ratio,1,-0.0659470541911604,0.149728027905775,0.659614389352053,0.92929634054634,0.93618042980954,0.698085291969326,1.25548239912908
CD8 ET|PTAR1,PTAR1,CD8 ET,Wald ratio,1,0.051030758912048,0.209619485597323,0.807660896896913,0.968148009052522,1.05235526208834,0.697799523661478,1.58706270224149
CD8 ET|GSTM3,GSTM3,CD8 ET,Wald ratio,1,0.0208435540003127,0.0437471783992957,0.633750387585915,0.922023522988105,1.02106229802949,0.937160316686464,1.11247584633491
CD8 ET|SMDT1,SMDT1,CD8 ET,Wald ratio,1,0.0165328879115893,0.0275149761827104,0.547927443400764,0.900649111582967,1.01667031239959,0.963294146825917,1.07300405335222
CD8 ET|COL18A1,COL18A1,CD8 ET,Wald ratio,1,0.172977325479008,0.131132633612313,0.187134998795966,0.708888480539304,1.18883914842019,0.919392055690971,1.53725335352637
CD8 ET|SESTD1,SESTD1,CD8 ET,Wald ratio,1,-0.158794005626654,0.135854206009925,0.242461648208209,0.769640612257473,0.853172089518694,0.653725167252871,1.11346885632771
CD8 ET|IAH1,IAH1,CD8 ET,Wald ratio,1,0.183649170431712,0.123940301675299,0.138405477986483,0.653907513785694,1.20159419436825,0.942448671724344,1.53199707449084
CD8 ET|FAM118A,FAM118A,CD8 ET,Wald ratio,1,0.0548977360775147,0.0443410079924486,0.215686224142683,0.744901786834592,1.05643257421239,0.968496277623312,1.15235319912204
CD8 ET|AC013264.2,AC013264.2,CD8 ET,Wald ratio,1,-0.11935026564611,0.0726462488111102,0.100404355762362,0.59786230022134,0.887496886643441,0.769713498444228,1.02330376873191
CD8 ET|NAP1L1,NAP1L1,CD8 ET,Wald ratio,1,0.0798566289550949,0.163320431570125,0.624872310317711,0.920942403918084,1.08313176680922,0.786430114370163,1.4917719996148
CD8 ET|RRP7A,RRP7A,CD8 ET,Wald ratio,1,-0.164472690698521,0.142190683868456,0.247392861026845,0.771552254969178,0.848340924226053,0.642000349383866,1.12099989417046
CD8 ET|FOXN2,FOXN2,CD8 ET,Wald ratio,1,-0.08956286986148,0.14535413015408,0.537782255806644,0.898655879649294,0.914330779467814,0.687662602304282,1.21571359483688
CD8 ET|TSPO,TSPO,CD8 ET,Wald ratio,1,0.00798514273298502,0.0750348699216666,0.915249845785327,0.986600790832799,1.00801710901367,0.870155626485075,1.16772041820695
CD8 ET|MRPL54,MRPL54,CD8 ET,Wald ratio,1,0.131395485643301,0.0702044130231026,0.06126017624455,0.518901693540793,1.14041871136563,0.993814048388452,1.30865008332474
CD8 ET|RP5-1042K10.10,RP5-1042K10.10,CD8 ET,Wald ratio,1,0.0255950685585023,0.140180040885466,0.855121998971419,0.975764043567915,1.02592543488664,0.779456956346707,1.35032857090723
