id.exposure,gene,cell_type,method,nsnp,b,se,pval,fdr,or,or_lci,or_uci
B Mem|PRSS16,PRSS16,B Mem,Wald ratio,1,-0.974765128016013,0.152680471932059,1.72130269352784e-10,9.0196261140859e-09,0.377280955884277,0.279705265617818,0.508896103040995
B Mem|HIST1H4J,HIST1H4J,B Mem,Wald ratio,1,-1.32729237641193,0.163780477908857,5.31400416080238e-16,4.53660714761534e-14,0.265194336517829,0.192376264621581,0.365575432392724
Mono C|TCF19,TCF19,Mono C,Wald ratio,1,0.322146835029697,0.0986498596811808,0.00109248643142455,0.0263658489995078,1.38008740625555,1.13745477186489,1.67447646800273
Mono C|NKAPL,NKAPL,Mono C,Wald ratio,1,-0.867968320732972,0.124764334633575,3.4793424201598e-12,2.16688882855526e-10,0.41980358966748,0.328733983320461,0.536102328446836
Mono C|HLA-C,HLA-C,Mono C,Wald ratio,1,-0.587837243689112,0.0718846925209061,2.89787726920511e-16,2.5020535785705e-14,0.555527456940052,0.482520804484489,0.63958020575712
Mono C|CTSH,CTSH,Mono C,Wald ratio,1,0.520820881137855,0.167465562629698,0.00187076068111155,0.0400395483241846,1.68340896133864,1.2123836474799,2.33743315245617
Mono C|XXbac-BPG252P9.10,XXbac-BPG252P9.10,Mono C,Wald ratio,1,1.29167174755742,0.150864129328307,1.11098105583552e-17,1.17239361975532e-15,3.63886473698077,2.70737100201801,4.89084671593672
Mono C|HLA-B,HLA-B,Mono C,Wald ratio,1,-0.192768884162041,0.0436824227338015,1.01965763310939e-05,0.00037426853605629,0.824672547002799,0.757004233779907,0.89838970435377
Mono C|XXbac-BPG299F13.17,XXbac-BPG299F13.17,Mono C,Wald ratio,1,1.59344238466405,0.16778942511155,2.16689838187496e-21,5.10680053278975e-19,4.92065860654401,3.54158763633005,6.83673075706977
Mono C|HSD17B8,HSD17B8,Mono C,Wald ratio,1,1.72874817043599,0.196537723103448,1.41764440874246e-18,1.58400914965077e-16,5.63359718893199,3.83256477512227,8.28098653234892
Mono C|ZKSCAN3,ZKSCAN3,Mono C,Wald ratio,1,0.879162707770168,0.11528489252517,2.42147919236309e-14,1.82162365381928e-12,2.40888192368091,1.92168867634807,3.01959011033149
Mono C|TYMP,TYMP,Mono C,Wald ratio,1,-0.26377779107981,0.0732910459749686,0.000319387613889776,0.00905487720274076,0.768144209189132,0.665359195068556,0.886807502600157
Mono C|ZSCAN12,ZSCAN12,Mono C,Wald ratio,1,1.61205545215882,0.145198042904811,1.22037973465115e-28,4.06380450656574e-25,5.01310484236401,3.77147921062092,6.66349163207928
Mono C|XXbac-BPG181B23.7,XXbac-BPG181B23.7,Mono C,Wald ratio,1,0.559824131851932,0.109487103450974,3.16828229486033e-07,1.43289338549695e-05,1.75036463983782,1.41231388014575,2.16933106405384
Mono C|KANSL1-AS1,KANSL1-AS1,Mono C,Wald ratio,1,0.218039571569099,0.0657399909331253,0.000910886378820782,0.0229169361135109,1.24363627928432,1.09328747509779,1.41466103872983
Mono C|HIST1H3D,HIST1H3D,Mono C,Wald ratio,1,1.78913540435804,0.198683033663846,2.15718385903761e-19,2.77801406118098e-17,5.98427624987252,4.05405112266946,8.83352507188109
Mono C|HIST1H4A,HIST1H4A,Mono C,Wald ratio,1,-1.19588117563413,0.129787320481546,3.13724113045336e-20,4.9659912727468e-18,0.302437336319197,0.234508293782698,0.390043102205196
Mono C|ZKSCAN4,ZKSCAN4,Mono C,Wald ratio,1,0.722412235564857,0.10406860696271,3.87430693626181e-12,2.39325073997701e-10,2.0593949695599,1.67940198026672,2.52536777405434
Mono C|HLA-A,HLA-A,Mono C,Wald ratio,1,-0.376612498302417,0.109366202345445,0.000574042828223851,0.0153037803819117,0.686181919043451,0.553789706806555,0.850224589289133
Mono C|ABHD16A,ABHD16A,Mono C,Wald ratio,1,0.203219049266816,0.0505052271615812,5.72852656484459e-05,0.00192590021414554,1.22534084886668,1.10985436501821,1.35284433996589
Mono C|FKBPL,FKBPL,Mono C,Wald ratio,1,0.243820083989397,0.0677782550599005,0.00032151263383215,0.00908123788794302,1.27611471636561,1.11736664167084,1.45741666933046
Mono C|ITPR3,ITPR3,Mono C,Wald ratio,1,-0.368841634300539,0.0983386239859107,0.000176320433537777,0.00523313536726575,0.691534917189886,0.570304222235512,0.838535860418964
Mono C|HCG27,HCG27,Mono C,Wald ratio,1,0.153205025980896,0.0475923459134338,0.00128588870563873,0.0302317711187734,1.16556392533388,1.06175587975348,1.27952130046613
Mono NC|TCF19,TCF19,Mono NC,Wald ratio,1,0.201773033611398,0.0636632922562838,0.00152765611671063,0.0350668615551883,1.22357026726887,1.08003449537607,1.38618183525991
Mono NC|HIST1H3D,HIST1H3D,Mono NC,Wald ratio,1,-1.27242867824993,0.228948959616551,2.73359211851056e-08,1.30627879977631e-06,0.280150399696149,0.178857006439103,0.438810019313582
Mono NC|CTSH,CTSH,Mono NC,Wald ratio,1,0.44376140923297,0.13589788180207,0.00109308271056133,0.0263658489995078,1.55855858356957,1.19411050495433,2.03423791042796
Mono NC|LY6G5C,LY6G5C,Mono NC,Wald ratio,1,-0.897081938617834,0.0916469538847361,1.2621157230226e-22,3.4248411655449e-20,0.407757787635829,0.340714645673358,0.487993150541186
Mono NC|HIST1H4J,HIST1H4J,Mono NC,Wald ratio,1,1.13174282373916,0.173908448858396,7.63135909831215e-11,4.11227421482097e-09,3.10105638792092,2.20534126135204,4.36057261957247
Mono NC|RP11-367G6.3,RP11-367G6.3,Mono NC,Wald ratio,1,1.06689325280615,0.159062571811954,1.98148591486447e-11,1.10700955743678e-09,2.9063362077815,2.12788943321682,3.96956252557372
Mono NC|HLA-C,HLA-C,Mono NC,Wald ratio,1,-0.659462524104763,0.0806435136311347,2.89787726920511e-16,2.5020535785705e-14,0.51712920429288,0.44152359797399,0.605681361448638
Mono NC|LST1,LST1,Mono NC,Wald ratio,1,-0.613446216274178,0.115766576184121,1.16443431461397e-07,5.39473897709572e-06,0.541481587291586,0.431560009798114,0.679401016588579
Mono NC|HLA-B,HLA-B,Mono NC,Wald ratio,1,-0.174086691939579,0.0394489416831475,1.01965763310939e-05,0.00037426853605629,0.840224053848082,0.777706078249074,0.907767703518969
Mono NC|FKBPL,FKBPL,Mono NC,Wald ratio,1,0.791384148793175,0.110163184786765,6.78276766903388e-13,4.60138113833209e-11,2.20644836644263,1.77795585195361,2.73820881909298
Mono NC|HLA-G,HLA-G,Mono NC,Wald ratio,1,1.80336202184947,0.170516196231526,3.85463929289182e-26,2.44062911228267e-23,6.07002073987829,4.34554106664784,8.47884100448166
Mono NC|TYMP,TYMP,Mono NC,Wald ratio,1,-0.334236946540102,0.0928682256194643,0.000319387613889777,0.00905487720274076,0.715884135860336,0.596749012384906,0.858803425460791
Mono NC|ABHD16A,ABHD16A,Mono NC,Wald ratio,1,-0.543828227663701,0.0872785987858349,4.6362719375214e-10,2.39635334566583e-08,0.580521624132523,0.48924383129211,0.688829034789095
Mono NC|XXbac-BPG299F13.17,XXbac-BPG299F13.17,Mono NC,Wald ratio,1,0.938657337868148,0.117463693480553,1.33802684623568e-15,1.08152425294667e-13,2.55654653468076,2.03079734890435,3.21840590717455
Mono NC|AGER,AGER,Mono NC,Wald ratio,1,1.58287894621115,0.143218629671846,2.13940747910805e-28,4.06380450656574e-25,4.86895310693835,3.67726927559568,6.44682305832072
Mono NC|VPS52,VPS52,Mono NC,Wald ratio,1,0.796060743197818,0.103216831111018,1.2336793443036e-14,9.37349565801876e-13,2.2167911962871,1.81077649169612,2.71384305598809
Mono NC|HLA-A,HLA-A,Mono NC,Wald ratio,1,-0.341348757294497,0.0991258055133867,0.000574042828223851,0.0153037803819117,0.710810964463963,0.585297311479923,0.863240300770664
Mono NC|ZNRD1-AS1,ZNRD1-AS1,Mono NC,Wald ratio,1,-0.352729208548438,0.107540579940911,0.00103820409406557,0.025364227352766,0.70276747103689,0.569208348821477,0.867664923345114
Mono NC|HSPA1B,HSPA1B,Mono NC,Wald ratio,1,-0.412150171610203,0.0742022999171549,2.78547225411088e-08,1.3227511366709e-06,0.662224821216944,0.572589239155047,0.76589234279526
Mono NC|PSMB9,PSMB9,Mono NC,Wald ratio,1,0.360160107916517,0.11645500932876,0.00198346250683086,0.04209594448855,1.43355892031894,1.14100367260218,1.80112582226765
Mono NC|ZKSCAN8,ZKSCAN8,Mono NC,Wald ratio,1,1.17092705034658,0.14527068058688,7.60997926458899e-16,6.21727123143527e-14,3.22498097287489,2.42588526716449,4.28730180119432
DC|ZNF322,ZNF322,DC,Wald ratio,1,-1.65629323856145,0.166085849357979,2.01076348842144e-23,6.64251347175047e-21,0.190845087818857,0.137817972648255,0.264275020483321
DC|TYMP,TYMP,DC,Wald ratio,1,-0.278164281230991,0.0885854906307473,0.00168909814982617,0.0366679078353692,0.757172422078798,0.636486645171843,0.900741721928646
DC|MICB,MICB,DC,Wald ratio,1,-0.386953037020676,0.101274604961796,0.000133003373542041,0.00424480824707939,0.679122987816573,0.556854517406722,0.828237929592025
DC|HLA-C,HLA-C,DC,Wald ratio,1,-0.399604960503825,0.118096758501567,0.000715139848876868,0.0188667797630779,0.67058490123959,0.532019781443712,0.845239454349288
DC|APOM,APOM,DC,Wald ratio,1,0.890299663502183,0.121422567905078,2.26333753432957e-13,1.65354217171501e-11,2.43585948011552,1.91997358936924,3.09036095065136
DC|TRIM39,TRIM39,DC,Wald ratio,1,-0.610725163180583,0.0715179635995154,1.34844432604637e-17,1.38452432287843e-15,0.542956993859271,0.471941438609946,0.624658639955428
DC|HLA-B,HLA-B,DC,Wald ratio,1,-0.234548370141594,0.0531498695994775,1.0196576331094e-05,0.00037426853605629,0.790927975667934,0.712680465102102,0.877766535391922
DC|B3GALT4,B3GALT4,DC,Wald ratio,1,-1.70450058774796,0.201787834064134,2.98899538323182e-17,2.94940089893446e-15,0.181863188204042,0.122455847503076,0.270090974813663
DC|TNF,TNF,DC,Wald ratio,1,-1.64393606429762,0.165094463397178,2.33756461096561e-23,7.40033996421531e-21,0.19321802503025,0.139802968911887,0.267041576349641
DC|MDC1,MDC1,DC,Wald ratio,1,-0.270029619045682,0.0738946164647213,0.000257931900555553,0.00739534558649468,0.763356884099586,0.660430709062777,0.882323799462873
DC|C6orf136,C6orf136,DC,Wald ratio,1,-0.66532093228099,0.0862314858712438,1.20488009252609e-14,9.24715044748813e-13,0.51410850721195,0.434163258226016,0.608774584628963
DC|XXbac-BPG299F13.17,XXbac-BPG299F13.17,DC,Wald ratio,1,0.439387918529221,0.119444072209628,0.000234510392276189,0.00674928015346394,1.55175712599002,1.22786579586564,1.96108580120779
DC|LY6G5C,LY6G5C,DC,Wald ratio,1,-0.351177511191899,0.065913360208753,9.93737208766856e-08,4.66075019272258e-06,0.703858799951083,0.618555908709926,0.800925515854874
DC|CTSH,CTSH,DC,Wald ratio,1,0.631790436046648,0.198909933918847,0.00149185186976794,0.0343487591105964,1.88097533221566,1.27370116537506,2.7777851638865
DC|HCG11,HCG11,DC,Wald ratio,1,1.65503267222465,0.17788804772757,1.3552925870952e-20,2.45178882779746e-18,5.233250901334,3.69275243994858,7.41639615481359
DC|MICA,MICA,DC,Wald ratio,1,-1.09496777928888,0.130449995873909,4.70780826671188e-17,4.58588810390729e-15,0.334550386226298,0.259071868504298,0.432018966668735
DC|THEMIS2,THEMIS2,DC,Wald ratio,1,0.273083113084304,0.0810473194092332,0.000753243478399188,0.0196848041963685,1.31400945166475,1.12101033897708,1.54023631988965
DC|HLA-A,HLA-A,DC,Wald ratio,1,-0.400387841656693,0.104878472370908,0.00013473646573402,0.00424480824707939,0.67006011840711,0.545556094578959,0.822977814272714
DC|KANSL1-AS1,KANSL1-AS1,DC,Wald ratio,1,0.312487773026354,0.0942165828781896,0.00091088637882078,0.0229169361135109,1.36682122898448,1.13635215809799,1.64403284553057
DC|HLA-DQA1,HLA-DQA1,DC,Wald ratio,1,-0.345692964226673,0.109968483795816,0.00166903927117264,0.036440690753936,0.707729752102475,0.570506228304319,0.877959568469165
DC|AGER,AGER,DC,Wald ratio,1,-0.490861013692542,0.0689240629584026,1.06553237566627e-12,7.03992607853247e-11,0.612099141489079,0.534752007417093,0.70063385235586
DC|ZBTB22,ZBTB22,DC,Wald ratio,1,-1.59692784171047,0.178608831815696,3.85932654489005e-19,4.80707591607781e-17,0.202517729797944,0.142701370273356,0.287407407538894
DC|HLA-DRB1,HLA-DRB1,DC,Wald ratio,1,-0.440836269140174,0.107645208499458,4.21675382410775e-05,0.00145585342348467,0.64349805843845,0.521096060117374,0.794651471977705
DC|HIST1H2BN,HIST1H2BN,DC,Wald ratio,1,1.05545545088049,0.130944734459042,7.6099792645891e-16,6.21727123143527e-14,2.87328349543398,2.22288026435014,3.71399133706685
Plasma|HIST1H2BN,HIST1H2BN,Plasma,Wald ratio,1,-1.62040687914272,0.156089566821859,3.01755653682393e-25,1.27374414259935e-22,0.197818194609492,0.145680060231294,0.268616295575587
Plasma|HLA-C,HLA-C,Plasma,Wald ratio,1,-0.880931416827303,0.107726219647504,2.89787726920511e-16,2.5020535785705e-14,0.414396755761941,0.335519632435396,0.51181705803486
Plasma|CCHCR1,CCHCR1,Plasma,Wald ratio,1,0.411259044154128,0.0557129850422527,1.56228299153285e-13,1.15244914268608e-11,1.5087161300358,1.35264453821629,1.68279566192004
Plasma|RPP21,RPP21,Plasma,Wald ratio,1,0.199361691324965,0.0528532199374896,0.000161952292774821,0.00493513954300632,1.22062337495392,1.10050523648101,1.3538521890619
Plasma|APOM,APOM,Plasma,Wald ratio,1,1.46822341779856,0.134270441035808,7.85597073809461e-28,8.52709509543469e-25,4.34151522688283,3.33693711015297,5.64851953844327
Plasma|NFKBIL1,NFKBIL1,Plasma,Wald ratio,1,-0.717537303173404,0.086396227427882,9.96577128689891e-17,9.46499127973224e-15,0.487952456454448,0.411941508681006,0.577988852160817
Plasma|EHMT2,EHMT2,Plasma,Wald ratio,1,-0.767830362818538,0.125072876322749,8.30092455292231e-10,4.20469498354025e-08,0.464018729244918,0.3631376917909,0.592924904127135
Plasma|DXO,DXO,Plasma,Wald ratio,1,2.24790593286338,0.205041317806652,5.74414020429183e-28,8.52709509543469e-25,9.46788866844643,6.33458910108524,14.1510229641792
Plasma|CTSH,CTSH,Plasma,Wald ratio,1,0.390176932776838,0.102230226147307,0.000135276169682648,0.00424480824707939,1.4772421433158,1.20901465062438,1.80497758969361
Plasma|VARS2,VARS2,Plasma,Wald ratio,1,1.05497687531149,0.109872642680737,7.85482620096131e-22,2.01524574868563e-19,2.87190874113838,2.31550196520869,3.56201805973579
Plasma|KANSL1-AS1,KANSL1-AS1,Plasma,Wald ratio,1,-0.336986697970343,0.101603127862199,0.00091088637882078,0.0229169361135109,0.713918336402442,0.585008542916843,0.871234099437894
Plasma|DDX39B,DDX39B,Plasma,Wald ratio,1,0.706706154429864,0.142835539873989,7.50988938399345e-07,3.27931836434381e-05,2.02730262725651,1.53226724234253,2.68227097004166
Plasma|C6orf136,C6orf136,Plasma,Wald ratio,1,0.471963281237969,0.100292592629502,2.52793255076093e-06,0.000106117301219235,1.60313851738411,1.31704395814118,1.95137989892743
Plasma|HLA-A,HLA-A,Plasma,Wald ratio,1,-0.490994303356492,0.114386120011662,1.76729038848934e-05,0.00062747067157673,0.612017560437282,0.489098636810491,0.76582812973313
Plasma|RXRB,RXRB,Plasma,Wald ratio,1,-0.466950582757925,0.144895259543432,0.00126998789239973,0.0300603364687014,0.62691106986301,0.471920239652488,0.832804903231516
Plasma|ZBTB22,ZBTB22,Plasma,Wald ratio,1,-0.351372498605004,0.080630002653368,1.31353481777427e-05,0.000475249406926139,0.703721569724008,0.6008515957511,0.824203599019759
Plasma|AIF1,AIF1,Plasma,Wald ratio,1,-0.355566114621433,0.116303674669489,0.00223399001103107,0.0470189919773243,0.700776611007066,0.557930254151194,0.880195785908157
