cell_type,pathway,pval,padj,log2err,ES,NES,size,leadingEdge,FDR_within_celltype,FDR_across_all_evaluable_tests,test_status,pathway_label,significance,cell_label,pathway_factor
CD8_NC,HALLMARK_ESTROGEN_RESPONSE_LATE,0.0240440063987646,0.057247634282773,0.352487857583619,0.451443697878869,1.43174816575428,49,FOS|S100A9|SGK1|ZFP36|DUSP2|SERPINA1|ID2|COX6C|ETFB|NXT1|BTG3,0.057247634282773,0.0586439180457674,Evaluated,Estrogen Response Late,FALSE,CD8 NC,Estrogen Response Late
CD8_NC,HALLMARK_FATTY_ACID_METABOLISM,0.0509554140127389,0.106157112526539,0.252961123069611,0.395651531842759,1.3583607042825,75,MIF|LGALS1|S100A10|DECR1|CD36|ENO2|HSD17B11|SDHC|HSD17B10|SUCLG1|OSTC|LDHA|SUCLG2|HADHB|MDH2|ODC1|PRDX6,0.106157112526539,0.106149842487331,Evaluated,Fatty Acid Metabolism,FALSE,CD8 NC,Fatty Acid Metabolism
CD8_NC,HALLMARK_GLYCOLYSIS,0.00180165488799777,0.0112603430499861,0.45505986738723,0.475373354650731,1.62679783618294,72,MIF|IER3|TALDO1|AKR1A1|ENO2|GLRX|TXN|SDHC|PPIA|LHPP|STMN1|CXCR4|VCAN|SOD1|NDUFV3|LDHA|GUSB|PGLS|HAX1|CYB5A|TPI1|MDH2|HSPA5,0.0112603430499861,0.00948239414735671,Evaluated,Glycolysis,TRUE,CD8 NC,Glycolysis
CD8_NC,HALLMARK_HYPOXIA,4.25081406725064e-05,0.000511114866058124,0.557332238758646,0.538477955075617,1.84871594175405,75,MIF|FOS|MT2A|TNFAIP3|PPP1R15A|DUSP1|ZFP36|IER3|JUN|MT1E|KLF6|S100A4|ENO2|DDIT3|GLRX|PRDX5|ANXA2|CXCR4|PLAC8|LDHA|TPI1|KLF7|HSPA5|KDM3A|SLC2A3|ENO1|CCNG2|GAPDH,0.000511114866058124,0.00047231267413896,Evaluated,Hypoxia,TRUE,CD8 NC,Hypoxia
CD8_NC,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.343383584589615,0.471168497874729,0.0899860794997137,0.36117296229882,1.09066038234375,36,IL1B|CD14|JUN|CD36|GRB2|CSF3R|HAX1|PF4,0.471168497874729,0.452811283671818,Evaluated,Il6 Jak Stat3 Signaling,FALSE,CD8 NC,Il6 Jak Stat3 Signaling
CD8_NC,HALLMARK_INFLAMMATORY_RESPONSE,0.0142884248952457,0.0395516541467098,0.380730400722792,0.441692557666491,1.48946342183239,66,IL1B|NFKBIA|CXCL8|RGS1|CD14|LYN|IFITM1|CD69|NAMPT|KLF6|CSF3R|ADRM1|CYBB|FPR1|BTG2|CD48|CCL5|SRI|IFNGR2|TIMP1|NMI,0.0395516541467098,0.0388811963333092,Evaluated,Inflammatory Response,TRUE,CD8 NC,Inflammatory Response
CD8_NC,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.3486646884273,0.471168497874729,0.0824344091527096,0.281822491675368,1.05479027880453,123,MT2A|TNFAIP3|NFKBIA|IFITM3|HLA-A|IFITM2|HLA-DQA1|CD69|TNFAIP2|HLA-DMA|HLA-B|NAMPT|VAMP5|SOD2|PSMB2|B2M|FPR1|PSME2|SLC25A28|IFI35|HLA-DRB1|CD74|CCL5|PSMB8|SRI|VAMP8|PSMA2|NMI,0.471168497874729,0.452811283671818,Evaluated,Interferon Gamma Response,FALSE,CD8 NC,Interferon Gamma Response
CD8_NC,HALLMARK_KRAS_SIGNALING_UP,0.00972252619447973,0.0303828943577492,0.380730400722792,0.479176157330831,1.53854262709496,51,IL1B|TNFAIP3|PPP1R15A|FCER1G|TMEM176B|CTSS|ID2|GLRX|CXCR4|BIRC3,0.0303828943577492,0.0285956652778816,Evaluated,Kras Signaling Up,TRUE,CD8 NC,Kras Signaling Up
CD8_NC,HALLMARK_MYC_TARGETS_V1,5.11114866058124e-05,0.000511114866058124,0.557332238758646,0.440950129615843,1.7210386446839,176,TRA2B|MRPL23|PSMD8|C1QBP|RPL22|SNRPD1|CYC1|ACP1|UBE2L3|SRSF3|RPS3|PA2G4|PSMB3|CBX3|IFRD1|RPL6|RPLP0|SSBP1|PSMB2|NOP16|RACK1|RPS2|MCM7|SRSF7|SNRPD2|PPIA|SNRPA|SNRPG|RPL14|GLO1|MAD2L1|PSMD7|SNRPB2|COX5A|RPS6|LDHA|VDAC1|NHP2|RPS5|TUFM|ODC1|MRPL9|EEF1B2|STARD7|RPS10|NME1|PSMA1|DUT|RUVBL2|HNRNPA3|RPL34|DEK|PSMA2|VBP1|LSM7|SNRPD3|EXOSC7|PSMD1|SNRPA1,0.000511114866058124,0.000511114866058124,Evaluated,Myc Targets V1,TRUE,CD8 NC,Myc Targets V1
CD8_NC,HALLMARK_OXIDATIVE_PHOSPHORYLATION,6.18684121069997e-17,3.09342060534999e-15,1.05746357275086,0.620221047838458,2.42371679490278,177,UQCRFS1|COX7B|NDUFB2|NDUFA2|GPX4|ATP5F1E|COX6A1|NDUFB4|UQCRB|NDUFA4|MRPL34|MRPS15|RHOT2|NDUFA6|DECR1|COX5B|NDUFA1|UQCRH|UQCRQ|COX7A2|CYCS|CYC1|BAX|UQCR10|POLR2F|ATP5PF|COX6C|ATP5MC3|NQO2|ETFB|ATP5MC2|COX6B1|ATP6V0B|COX7C|NDUFS7|COX17|MGST3|ATP6V1G1|TIMM50|ATP5MG|SDHC|ATP5F1D|NDUFB1|NDUFA3|HSD17B10|SURF1|COX8A|NDUFS6|NDUFB3|SUCLG1|MRPS22|MRPS30|COX7A2L|TIMM10|ATP5F1C|AFG3L2|COX5A|COX4I1|MPC1|LDHA|ATP6V1F|VDAC1|COX10|TIMM9|HADHB|CYB5A|NDUFB7|NDUFA8|ATP5PD|FXN|MDH2|NDUFS4|MRPL11|NDUFS8|NDUFB6|ISCA1|TIMM8B|COX11|UQCRC2|ATP5ME|TIMM13|ACADVL|NDUFA9|ATP5MF|MRPL15|ATP5PB|MTRF1|GRPEL1|UQCRC1|ATP5MC1,3.09342060534999e-15,3.09342060534999e-15,Evaluated,Oxidative Phosphorylation,TRUE,CD8 NC,Oxidative Phosphorylation
